"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","learning_rate","method","model_type","normalization","normalization_method","parameters.activation_functions","parameters.batch_sizes","parameters.dropouts","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.learning_rates","parameters.normalization_methods","hidden_dim3","hidden_layers","optimizer","output_activation_function","parameters.hidden_dim3s","parameters.hidden_layerss","parameters.optimizers","parameters.output_activation_functions","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_strategy","momentum","nesterov","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","actual_hidden_layers","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_scale_factor_fixed","hidden_layers_max","hidden_layers_min","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.randomize_hidden_dim_strategys","parameters.scaled_layerss","randomize_hidden_dim_strategy","scaled_layers","epoch","test_accuracy","test_loss","train_accuracy","train_loss","val_accuracy","val_loss","model_architecture","hidden_layer_1_neurons","hidden_layer_2_neurons","hidden_layer_3_neurons","hidden_layer_4_neurons","hidden_layer_5_neurons"
"serene-sweep-7","finished","-","","","2024-07-26T07:48:45.000Z","692","jnmgv85o","leaky_relu","88","0.6673980461996211","500","","","0.010330267305403842","","","","std","","","","","","","","","","","adam","none","","","","","","","","compress","0.09786210892342172","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","107","0.926631726868334","0.005382903502322733","0.8560811254046685","0.020712642464786768","0.926630708990882","0.005383052863180637","Input Layer: 10 neurons
Hidden Layer 1: 125 neurons
Hidden Layer 2: 68 neurons
Hidden Layer 3: 37 neurons
Hidden Layer 4: 20 neurons
Output Layer: 1 neuron","125","68","37","20",""
"breezy-sweep-6","finished","-","","","2024-07-26T07:47:14.000Z","89","jnmgv85o","softplus","100","0.4490652798289789","500","","","0.030831075299276815","","","","none","","","","","","","","","","","adamw","none","","","","","","","","compress","0.07726651767204833","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","12","-2.7239553740518545","13.867843627929688","-3.0003043893392594","16.002435207366943","-2.723955310028912","13.86784315109253","Input Layer: 10 neurons
Hidden Layer 1: 235 neurons
Hidden Layer 2: 127 neurons
Hidden Layer 3: 68 neurons
Output Layer: 1 neuron","235","127","68","",""
"apricot-sweep-5","finished","-","","","2024-07-26T07:45:24.000Z","104","jnmgv85o","elu","20","0.6403162503071211","500","","","0.046700390597192304","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","maintain","0.7970386170600198","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","15","-285.446793706964","82051.765625","-3296.5390824067576","10873764","-285.7424189821764","82221.21484375","Input Layer: 10 neurons
Hidden Layer 1: 121 neurons
Hidden Layer 2: 121 neurons
Hidden Layer 3: 121 neurons
Hidden Layer 4: 121 neurons
Output Layer: 1 neuron","121","121","121","121",""
"eager-sweep-4","finished","-","","","2024-07-26T07:42:08.000Z","192","jnmgv85o","softplus","46","0.32190786027965773","500","","","0.01636548136309536","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","compress","0.573848779197489","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","29","0.7541079609879995","0.0604628948494792","0.7473021137099136","0.06385622173547745","0.7541079647755258","0.06046289298683405","Input Layer: 10 neurons
Hidden Layer 1: 180 neurons
Hidden Layer 2: 98 neurons
Hidden Layer 3: 71 neurons
Output Layer: 1 neuron","180","98","71","",""
"sandy-sweep-3","finished","-","","","2024-07-26T07:39:23.000Z","163","jnmgv85o","elu","19","0.48407577672810304","500","","","0.06319838343307356","","","","min-max","","","","","","","","","","","adam","none","","","","","","","","maintain","0.6799246144061167","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","true","","24","0.6719325554610868","0.1076282481662929","0.5098051185862112","0.2402910217642784","0.6718811769442448","0.107661962043494","Input Layer: 10 neurons
Hidden Layer 1: 93 neurons
Hidden Layer 2: 93 neurons
Output Layer: 1 neuron","93","93","","",""
"light-sweep-2","finished","-","","","2024-07-26T07:35:21.000Z","239","jnmgv85o","elu","44","0.3261629571795483","500","","","0.05513644511456436","","","","std","","","","","","","","","","","sgd","none","","","","","","","","maintain","0.6643480383157115","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","true","","36","0.9717878506531888","0.0007959253707667813","0.9332110862847376","0.004460758995264769","0.971641870479538","0.0008041835098993033","Input Layer: 10 neurons
Hidden Layer 1: 201 neurons
Hidden Layer 2: 201 neurons
Output Layer: 1 neuron","201","201","","",""
"driven-sweep-1","finished","-","","","2024-07-26T07:16:51.000Z","1106","jnmgv85o","softplus","94","0.4465373089747515","500","","","0.01934509961928475","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","compress","0.3829615536904399","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","172","0.7620645828323203","0.0566132627427578","0.6846349711595863","0.09945510141551496","0.7620692133549207","0.05661105923354626","Input Layer: 10 neurons
Hidden Layer 1: 166 neurons
Hidden Layer 2: 98 neurons
Hidden Layer 3: 72 neurons
Output Layer: 1 neuron","166","98","72","",""
"stellar-sweep-7","failed","-","","","2024-07-26T06:20:22.000Z","84","qsildsti","leaky_relu","39","0.6822443057249898","500","","","0.01353472649039547","","","","std","","","","","","","","","","","sgd","none","","","","","","","","expand","0.5193574488408559","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","101","","","0.8884087501499894","0.012452607043087482","0.9349111853262352","0.0042365537956357","Input Layer: 10 neurons
Hidden Layer 1: 42 neurons
Hidden Layer 2: 62 neurons
Hidden Layer 3: 121 neurons
Output Layer: 1 neuron","42","62","121","",""
"hopeful-sweep-6","finished","-","","","2024-07-26T06:20:07.000Z","11","qsildsti","softplus","20","0.6265059530500023","500","","","0.04389870600241679","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","expand","0.4849185522989758","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","true","","8","-32.94659537995858","1152.371337890625","-28.827492708725327","889.6793212890625","-32.94659537995858","1152.371337890625","Input Layer: 10 neurons
Hidden Layer 1: 137 neurons
Hidden Layer 2: 265 neurons
Hidden Layer 3: 512 neurons
Hidden Layer 4: 512 neurons
Output Layer: 1 neuron","137","265","512","512",""
"earthy-sweep-5","finished","-","","","2024-07-26T06:19:46.000Z","16","qsildsti","elu","37","0.4254263794072587","500","","","0.07814705855588383","","","","none","","","","","","","","","","","sgd","none","","","","","","","","compress","0.5585686862415419","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","12","0.953453882434377","0.0021665410604327917","0.9099216517925132","0.008114108815789223","0.9534212023579828","0.002169584389775991","Input Layer: 10 neurons
Hidden Layer 1: 248 neurons
Hidden Layer 2: 166 neurons
Hidden Layer 3: 114 neurons
Output Layer: 1 neuron","248","166","114","",""
"sandy-sweep-4","finished","-","","","2024-07-26T06:19:36.000Z","8","qsildsti","softplus","25","0.605352547402533","500","","","0.05681512335088046","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","expand","0.20188720232348603","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","3","0.35168828230871674","0.42030808329582214","0.4465937300478563","0.30625849962234497","0.35168828230871674","0.42030808329582214","Input Layer: 10 neurons
Hidden Layer 1: 43 neurons
Hidden Layer 2: 55 neurons
Hidden Layer 3: 57 neurons
Hidden Layer 4: 57 neurons
Output Layer: 1 neuron","43","55","57","57",""
"curious-sweep-3","finished","-","","","2024-07-26T06:19:15.000Z","16","qsildsti","elu","99","0.6584501383453735","500","","","0.041284986619780466","","","","std","","","","","","","","","","","adamw","none","","","","","","","","compress","0.2732162862969214","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","12","0.9155051833758904","0.007139374036341906","0.8216124787652006","0.03182210773229599","0.9155141504480602","0.007137858774513006","Input Layer: 10 neurons
Hidden Layer 1: 41 neurons
Hidden Layer 2: 21 neurons
Hidden Layer 3: 21 neurons
Hidden Layer 4: 21 neurons
Output Layer: 1 neuron","41","21","21","21",""
"unique-sweep-2","finished","-","","","2024-07-26T06:18:55.000Z","16","qsildsti","softplus","37","0.5574536726605637","500","","","0.006705348351563279","","","","std","","","","","","","","","","","adamw","none","","","","","","","","expand","0.16830516117344607","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","14","0.4685867784705612","0.2824000120162964","0.35013954761907473","0.4223186075687408","0.4685967329872268","0.28238943219184875","Input Layer: 10 neurons
Hidden Layer 1: 96 neurons
Hidden Layer 2: 137 neurons
Output Layer: 1 neuron","96","137","","",""
"effortless-sweep-1","finished","-","","","2024-07-26T06:18:34.000Z","17","qsildsti","leaky_relu","73","0.6884091470368411","500","","","0.09539366868574514","","","","none","","","","","","","","","","","adamw","none","","","","","","","","maintain","0.7167238918271895","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","true","","9","0.042948259845464465","0.9159480333328248","0.05144256897583066","0.8997611999511719","0.042942405596171795","0.9159592390060424","Input Layer: 10 neurons
Hidden Layer 1: 123 neurons
Hidden Layer 2: 123 neurons
Output Layer: 1 neuron","123","123","","",""
"valiant-sweep-1","failed","-","","","2024-07-26T06:06:13.000Z","6","h6cozws2","softplus","83","0.3079367026163753","500","","","0.06944111741318991","","","","std","","","","","","","","","","","sgd","none","","","","","","","","maintain","0.7246785279722552","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","112","112","112","112",""
"fresh-sweep-1","failed","-","","","2024-07-26T06:05:39.000Z","6","siadobt6","relu","55","0.3583839741213932","500","","","0.09089139535374131","","","","std","","","","","","","","","","","adam","none","","","","","","","","expand","0.3390180361902337","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","235","354","","",""
"dainty-sweep-1","failed","-","","","2024-07-26T06:05:03.000Z","5","2i4cpmdl","relu","57","0.4869408971170868","500","","","0.07625330773725322","","","","none","","","","","","","","","","","rmsprop","none","","","","","","","","expand","0.05361611701631167","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","26","31","","",""
"tough-sweep-1","failed","-","","","2024-07-26T06:02:39.000Z","5","e421w8nk","leaky_relu","64","0.42266461188687354","500","","","0.0847281805777941","","","","std","","","","","","","","","","","adam","none","","","","","","","","compress","0.1148701869070334","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","148","127","","",""
"fearless-sweep-1","failed","-","","","2024-07-26T05:30:52.000Z","15","3b3cramt","elu","7","0.3534876999476081","500","","","0.0022543191661744968","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","expand","0.4642968117296028","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","70","","","",""
"genial-sweep-3","crashed","-","","","2024-07-26T05:26:46.000Z","0","tn1qgg4d","elu","6","0.518985860420343","500","","","0.07753548804579893","","","","std","","","","","","","","","","","adamw","none","","","","","","","","compress","0.4588898190623434","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","",""
"fiery-sweep-2","failed","-","","","2024-07-26T05:26:36.000Z","6","tn1qgg4d","leaky_relu","75","0.556375755044316","500","","","0.094820375144823","","","","min-max","","","","","","","","","","","sgd","none","","","","","","","","maintain","0.12050836076062496","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","false","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","248","","","",""
"restful-sweep-1","failed","-","","","2024-07-26T05:26:25.000Z","6","tn1qgg4d","relu","81","0.3829680430701945","500","","","0.0948464399136168","","","","none","","","","","","","","","","","adamw","none","","","","","","","","compress","0.7365221570926779","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512","4","","","256","8","","2","1.01","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","250","","","",""
"cerulean-sweep-2","failed","-","","","2024-07-26T05:13:49.000Z","8","k0xnf6dm","elu","94","0.42887399488745537","500","","","0.03463483071181168","","","","none","","","","","","","","","","","adamw","none","","","","","","","","expand","0.6645660323723904","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","346","","","","126","","","1.8738355407710447","","","true","4","2","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","",""
"still-sweep-1","failed","-","","","2024-07-26T05:13:38.000Z","8","k0xnf6dm","relu","83","0.4506087886309259","500","","","0.00369200308680646","","","","min-max","","","","","","","","","","","adamw","none","","","","","","","","expand","0.4376241703532872","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","337","","","","170","","","1.3224273013015924","","","false","4","2","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","",""
